date,avg_temperature,precipitation,rain_sum,snowfall_sum,shortwave_radiation_sum
2021-06-27,20.8,0.9,0.9,0.0,22.27
2021-06-28,20.1,0.0,0.0,0.0,23.17
2021-06-29,21.0,0.0,0.0,0.0,24.42
2021-06-30,22.3,0.0,0.0,0.0,25.85
2021-07-01,22.1,1.2,1.2,0.0,23.23
2021-07-02,19.9,1.0,1.0,0.0,17.86
2021-07-03,19.6,0.2,0.2,0.0,21.49
2021-07-04,20.5,0.9,0.9,0.0,24.41
2021-07-05,21.5,4.0,4.0,0.0,16.9
2021-07-06,22.3,3.7,3.7,0.0,22.2
2021-07-07,21.7,2.0,2.0,0.0,22.13
2021-07-08,23.2,0.0,0.0,0.0,25.8
2021-07-09,22.8,0.0,0.0,0.0,28.81
2021-07-10,23.3,0.0,0.0,0.0,26.51
2021-07-11,23.6,0.0,0.0,0.0,23.57
2021-07-12,23.2,1.8,1.8,0.0,21.76
2021-07-13,23.6,0.1,0.1,0.0,24.27
2021-07-14,25.1,0.0,0.0,0.0,24.99
2021-07-15,25.8,0.0,0.0,0.0,26.71
2021-07-16,25.9,0.0,0.0,0.0,27.36
2021-07-17,26.2,0.0,0.0,0.0,24.37
2021-07-18,25.4,1.3,1.3,0.0,23.59
2021-07-19,23.8,3.0,3.0,0.0,20.12
2021-07-20,21.0,17.7,17.7,0.0,11.56
2021-07-21,17.7,18.3,18.3,0.0,5.44
2021-07-22,18.1,0.0,0.0,0.0,21.23
2021-07-23,18.6,0.0,0.0,0.0,23.7
2021-07-24,19.8,0.0,0.0,0.0,20.59
2021-07-25,20.8,0.2,0.2,0.0,21.4
2021-07-26,22.2,0.0,0.0,0.0,22.3
2021-07-27,24.0,0.0,0.0,0.0,24.72
2021-07-28,24.3,0.0,0.0,0.0,22.97
2021-07-29,23.6,1.7,1.7,0.0,21.22
2021-07-30,22.8,0.0,0.0,0.0,22.95
2021-07-31,23.3,0.1,0.1,0.0,22.8
2021-08-01,23.8,0.3,0.3,0.0,20.11
2021-08-02,23.3,0.3,0.3,0.0,22.64
2021-08-03,19.3,0.0,0.0,0.0,22.24
2021-08-04,19.8,1.8,1.8,0.0,17.09
2021-08-05,22.4,1.9,1.9,0.0,22.31
2021-08-06,20.5,1.4,1.4,0.0,15.3
2021-08-07,18.0,0.0,0.0,0.0,22.42
2021-08-08,20.8,0.0,0.0,0.0,24.98
2021-08-09,22.2,0.0,0.0,0.0,23.58
2021-08-10,20.9,0.0,0.0,0.0,22.81
2021-08-11,20.9,0.0,0.0,0.0,22.59
2021-08-12,18.6,0.0,0.0,0.0,20.62
2021-08-13,18.1,0.0,0.0,0.0,19.88
2021-08-14,20.1,0.0,0.0,0.0,23.91
2021-08-15,21.9,0.0,0.0,0.0,22.63
2021-08-16,23.7,0.0,0.0,0.0,21.68
2021-08-17,24.1,1.2,1.2,0.0,21.96
2021-08-18,17.2,10.6,10.6,0.0,13.53
2021-08-19,17.3,0.3,0.3,0.0,16.35
2021-08-20,18.3,0.0,0.0,0.0,15.83
2021-08-21,18.8,0.1,0.1,0.0,17.48
2021-08-22,18.3,0.0,0.0,0.0,18.23
2021-08-23,19.2,0.0,0.0,0.0,17.24
2021-08-24,20.1,8.0,8.0,0.0,16.36
2021-08-25,16.8,2.3,2.3,0.0,18.21
2021-08-26,14.8,3.7,3.7,0.0,8.79
2021-08-27,16.4,7.2,7.2,0.0,17.54
2021-08-28,16.2,0.3,0.3,0.0,19.88
2021-08-29,17.3,16.5,16.5,0.0,8.71
2021-08-30,17.6,11.4,11.4,0.0,9.69
2021-08-31,16.1,0.0,0.0,0.0,17.15
2021-09-01,14.9,6.6,6.6,0.0,13.63
2021-09-02,12.7,1.4,1.4,0.0,12.32
2021-09-03,12.9,0.0,0.0,0.0,17.15
2021-09-04,13.9,0.3,0.3,0.0,13.35
2021-09-05,11.1,0.0,0.0,0.0,15.98
2021-09-06,10.1,0.0,0.0,0.0,14.46
2021-09-07,12.3,0.0,0.0,0.0,18.68
2021-09-08,14.2,0.0,0.0,0.0,18.27
2021-09-09,14.6,0.0,0.0,0.0,19.62
2021-09-10,15.9,0.0,0.0,0.0,17.7
2021-09-11,15.9,0.0,0.0,0.0,18.04
2021-09-12,17.1,0.0,0.0,0.0,16.99
2021-09-13,17.0,0.5,0.5,0.0,15.44
2021-09-14,16.6,0.2,0.2,0.0,14.03
2021-09-15,15.4,0.0,0.0,0.0,13.41
2021-09-16,16.8,0.0,0.0,0.0,16.28
2021-09-17,17.4,7.1,7.1,0.0,7.59
2021-09-18,15.2,1.0,1.0,0.0,6.23
2021-09-19,9.6,4.5,4.5,0.0,3.92
2021-09-20,8.4,0.9,0.9,0.0,4.02
2021-09-21,6.9,0.5,0.5,0.0,3.42
2021-09-22,7.3,2.9,2.9,0.0,4.25
2021-09-23,7.4,1.7,1.7,0.0,3.92
2021-09-24,10.6,10.4,10.4,0.0,7.77
2021-09-25,13.1,0.0,0.0,0.0,8.96
2021-09-26,14.1,0.0,0.0,0.0,9.54
2021-09-27,10.1,0.0,0.0,0.0,11.65
2021-09-28,9.5,0.1,0.1,0.0,9.9
2021-09-29,8.7,0.0,0.0,0.0,8.92
2021-09-30,8.9,0.0,0.0,0.0,10.37
2021-10-01,8.3,0.0,0.0,0.0,15.14
2021-10-02,9.0,0.0,0.0,0.0,14.73
2021-10-03,9.4,0.0,0.0,0.0,14.44
2021-10-04,9.2,0.0,0.0,0.0,7.37
2021-10-05,9.3,0.0,0.0,0.0,14.31
2021-10-06,8.5,0.0,0.0,0.0,10.43
2021-10-07,5.9,0.0,0.0,0.0,14.18
2021-10-08,5.3,0.0,0.0,0.0,13.79
2021-10-09,5.5,0.0,0.0,0.0,13.07
2021-10-10,5.4,0.0,0.0,0.0,13.32
2021-10-11,6.4,0.0,0.0,0.0,12.54
2021-10-12,7.5,0.4,0.4,0.0,4.46
2021-10-13,6.7,0.0,0.0,0.0,6.93
2021-10-14,5.8,0.0,0.0,0.0,8.28
2021-10-15,6.2,0.0,0.0,0.0,12.18
2021-10-16,9.2,0.0,0.0,0.0,8.92
2021-10-17,7.5,0.0,0.0,0.0,6.98
2021-10-18,7.0,0.0,0.0,0.0,5.01
2021-10-19,6.6,0.0,0.0,0.0,10.74
2021-10-20,9.8,0.0,0.0,0.0,9.42
2021-10-21,12.8,0.0,0.0,0.0,10.54
2021-10-22,12.7,0.0,0.0,0.0,10.3
2021-10-23,8.1,0.0,0.0,0.0,10.43
2021-10-24,5.5,0.1,0.1,0.0,4.81
2021-10-25,3.7,0.0,0.0,0.0,10.21
2021-10-26,4.9,0.0,0.0,0.0,10.2
2021-10-27,5.8,0.0,0.0,0.0,9.14
2021-10-28,8.1,0.0,0.0,0.0,8.96
2021-10-29,9.3,0.0,0.0,0.0,6.76
2021-10-30,8.2,0.0,0.0,0.0,9.0
2021-10-31,6.3,0.0,0.0,0.0,9.3
2021-11-01,6.3,0.0,0.0,0.0,8.78
2021-11-02,7.4,1.4,1.4,0.0,4.13
2021-11-03,8.6,0.6,0.6,0.0,6.82
2021-11-04,11.4,0.0,0.0,0.0,7.0
2021-11-05,13.0,1.5,1.5,0.0,7.42
2021-11-06,7.0,4.3,4.3,0.0,7.96
2021-11-07,4.9,2.4,2.4,0.0,4.81
2021-11-08,6.1,0.0,0.0,0.0,5.92
2021-11-09,3.3,0.3,0.3,0.0,5.03
2021-11-10,-0.9,0.0,0.0,0.0,7.59
2021-11-11,1.7,0.0,0.0,0.0,7.59
2021-11-12,3.8,0.0,0.0,0.0,6.26
2021-11-13,4.6,0.0,0.0,0.0,2.98
2021-11-14,6.4,0.1,0.1,0.0,2.64
2021-11-15,4.9,0.3,0.3,0.0,1.58
2021-11-16,-0.3,0.0,0.0,0.0,5.21
2021-11-17,-1.9,0.0,0.0,0.0,6.63
2021-11-18,-0.2,0.2,0.2,0.0,3.02
2021-11-19,4.8,5.2,5.0,0.14,0.67
2021-11-20,8.3,0.9,0.9,0.0,3.08
2021-11-21,7.3,0.1,0.1,0.0,3.84
2021-11-22,5.0,2.3,2.3,0.0,1.44
2021-11-23,2.2,2.0,1.1,0.63,4.39
2021-11-24,2.1,0.2,0.1,0.07,2.51
2021-11-25,1.6,0.0,0.0,0.0,5.88
2021-11-26,3.6,2.1,2.1,0.0,5.28
2021-11-27,6.8,0.4,0.4,0.0,5.35
2021-11-28,6.1,0.0,0.0,0.0,4.04
2021-11-29,5.9,1.0,1.0,0.0,1.75
2021-11-30,0.7,0.3,0.2,0.07,2.46
2021-12-01,0.9,2.1,0.4,1.19,2.94
2021-12-02,3.9,0.1,0.0,0.07,2.94
2021-12-03,1.1,1.1,0.5,0.42,1.59
2021-12-04,-2.5,0.0,0.0,0.0,5.42
2021-12-05,-1.8,1.4,0.0,0.98,3.1
2021-12-06,0.4,3.3,1.8,1.05,0.93
2021-12-07,0.2,8.3,7.0,0.91,0.65
2021-12-08,-1.5,10.3,9.9,0.28,0.58
2021-12-09,-1.0,0.5,0.5,0.0,0.73
2021-12-10,5.0,4.6,4.6,0.0,0.77
2021-12-11,5.9,6.0,6.0,0.0,1.01
2021-12-12,4.3,7.7,7.7,0.0,1.04
2021-12-13,1.4,2.1,1.5,0.42,1.25
2021-12-14,0.7,0.2,0.1,0.07,0.88
2021-12-15,-0.7,0.1,0.0,0.07,2.55
2021-12-16,1.5,2.9,2.9,0.0,0.8
2021-12-17,1.6,2.4,1.6,0.56,1.68
2021-12-18,0.1,1.3,0.0,0.91,1.39
2021-12-19,1.9,3.4,2.3,0.77,0.84
2021-12-20,-1.5,0.9,0.0,0.63,2.69
2021-12-21,-7.3,1.4,0.0,0.98,1.99
2021-12-22,-8.4,0.4,0.0,0.35,4.8
2021-12-23,-8.9,0.0,0.0,0.0,4.18
2021-12-24,-3.7,1.8,0.0,1.26,2.34
2021-12-25,-0.6,0.9,0.1,0.56,1.81
2021-12-26,-6.1,0.0,0.0,0.0,4.72
2021-12-27,-6.8,3.2,0.0,2.24,4.35
2021-12-28,-6.3,6.3,0.1,4.34,1.45
2021-12-29,-8.0,0.0,0.0,0.0,4.32
2021-12-30,-5.9,0.0,0.0,0.0,1.04
2021-12-31,2.2,5.0,4.9,0.07,1.4
2022-01-01,5.3,0.7,0.7,0.0,1.58
2022-01-02,0.1,0.6,0.0,0.42,4.09
2022-01-03,5.4,1.8,1.8,0.0,4.38
2022-01-04,4.6,2.2,2.2,0.0,3.61
2022-01-05,7.1,0.1,0.1,0.0,3.23
2022-01-06,2.0,1.0,1.0,0.0,1.12
2022-01-07,-2.9,0.0,0.0,0.0,4.95
2022-01-08,-3.0,0.6,0.0,0.49,1.98
2022-01-09,-1.1,5.7,0.0,3.99,0.59
2022-01-10,-3.2,0.0,0.0,0.0,2.39
2022-01-11,-6.3,0.1,0.0,0.07,2.44
2022-01-12,-10.8,0.0,0.0,0.0,3.02
2022-01-13,-4.2,0.8,0.0,0.56,1.72
2022-01-14,1.6,1.5,1.4,0.07,1.11
2022-01-15,-0.1,0.0,0.0,0.0,2.84
2022-01-16,-1.3,0.0,0.0,0.0,2.04
2022-01-17,0.1,3.8,0.0,2.66,1.58
2022-01-18,-3.1,0.8,0.1,0.49,5.41
2022-01-19,-3.1,0.6,0.0,0.42,2.64
2022-01-20,-1.3,0.8,0.0,0.56,5.43
2022-01-21,-2.7,0.3,0.0,0.21,3.38
2022-01-22,-3.5,1.2,0.0,0.91,2.83
2022-01-23,-5.5,1.1,0.0,0.84,3.9
2022-01-24,-6.6,0.0,0.0,0.0,3.94
2022-01-25,-6.2,1.1,0.0,0.77,4.27
2022-01-26,-2.0,2.1,0.0,1.47,2.22
2022-01-27,-0.6,1.0,0.0,0.7,2.43
2022-01-28,1.1,3.2,0.9,1.61,4.75
2022-01-29,-2.0,0.5,0.0,0.35,3.02
2022-01-30,0.2,5.6,0.4,3.71,5.06
2022-01-31,-1.1,2.4,0.0,1.68,6.07
2022-02-01,-3.8,0.1,0.0,0.07,7.26
2022-02-02,-1.5,0.0,0.0,0.0,6.89
2022-02-03,-2.5,0.5,0.0,0.35,2.96
2022-02-04,-2.9,0.4,0.0,0.28,3.78
2022-02-05,0.2,0.8,0.4,0.28,4.98
2022-02-06,0.5,0.0,0.0,0.0,7.39
2022-02-07,1.9,6.7,1.6,3.57,4.09
2022-02-08,0.2,2.2,0.2,1.4,4.83
2022-02-09,1.9,1.3,0.2,0.77,4.38
2022-02-10,4.1,0.8,0.8,0.0,3.55
2022-02-11,3.3,0.5,0.5,0.0,6.98
2022-02-12,0.8,0.0,0.0,0.0,6.27
2022-02-13,-1.5,0.0,0.0,0.0,9.52
2022-02-14,-0.8,0.0,0.0,0.0,10.54
2022-02-15,-0.7,0.0,0.0,0.0,10.39
2022-02-16,2.4,0.1,0.0,0.07,8.73
2022-02-17,4.7,1.6,1.6,0.0,5.46
2022-02-18,2.5,1.5,1.4,0.07,6.91
2022-02-19,4.2,0.1,0.1,0.0,2.87
2022-02-20,2.9,0.0,0.0,0.0,9.91
2022-02-21,4.8,0.9,0.9,0.0,7.75
2022-02-22,4.6,0.4,0.4,0.0,10.95
2022-02-23,2.8,0.5,0.5,0.0,6.75
2022-02-24,2.6,0.0,0.0,0.0,5.26
2022-02-25,2.5,0.0,0.0,0.0,11.87
2022-02-26,2.7,0.0,0.0,0.0,10.93
2022-02-27,1.0,0.0,0.0,0.0,8.52
2022-02-28,-0.1,0.0,0.0,0.0,12.6
2022-03-01,-0.9,0.7,0.0,0.49,2.98
2022-03-02,0.1,3.3,0.0,2.31,2.76
2022-03-03,0.6,0.8,0.0,0.56,4.29
2022-03-04,0.6,1.6,0.1,1.05,5.13
2022-03-05,-0.7,0.6,0.1,0.35,5.27
2022-03-06,-1.3,0.1,0.0,0.07,5.95
2022-03-07,-1.7,0.9,0.0,0.63,5.22
2022-03-08,-2.3,3.0,0.0,2.1,7.53
2022-03-09,-3.4,0.0,0.0,0.0,11.29
2022-03-10,-5.0,0.2,0.0,0.14,9.87
2022-03-11,-5.2,0.0,0.0,0.0,15.21
2022-03-12,-1.2,0.4,0.0,0.35,14.48
2022-03-13,-0.8,0.3,0.0,0.21,4.54
2022-03-14,-0.8,0.0,0.0,0.0,14.84
2022-03-15,1.8,0.0,0.0,0.0,16.28
2022-03-16,0.2,0.0,0.0,0.0,15.47
2022-03-17,-2.7,0.0,0.0,0.0,14.84
2022-03-18,-2.5,0.0,0.0,0.0,16.81
2022-03-19,-1.6,0.0,0.0,0.0,17.31
2022-03-20,1.2,0.0,0.0,0.0,17.49
2022-03-21,3.6,0.0,0.0,0.0,17.38
2022-03-22,5.7,0.0,0.0,0.0,17.96
2022-03-23,5.9,0.0,0.0,0.0,17.9
2022-03-24,5.2,0.1,0.1,0.0,18.29
2022-03-25,3.4,2.9,1.2,1.19,10.66
2022-03-26,7.7,2.8,2.8,0.0,16.12
2022-03-27,1.8,0.0,0.0,0.0,15.18
2022-03-28,5.6,0.0,0.0,0.0,18.83
2022-03-29,10.3,0.5,0.5,0.0,17.53
2022-03-30,8.4,0.6,0.6,0.0,10.75
2022-03-31,11.5,0.6,0.6,0.0,14.84
2022-04-01,12.4,2.4,2.4,0.0,12.82
2022-04-02,7.8,0.7,0.7,0.0,6.9
2022-04-03,1.9,1.3,0.2,0.77,5.56
2022-04-04,0.8,0.0,0.0,0.0,11.95
2022-04-05,3.0,0.7,0.7,0.0,9.14
2022-04-06,8.0,0.0,0.0,0.0,13.99
2022-04-07,11.1,0.0,0.0,0.0,20.42
2022-04-08,8.7,0.3,0.3,0.0,17.23
2022-04-09,11.8,0.1,0.1,0.0,15.19
2022-04-10,4.7,6.4,6.4,0.0,4.74
2022-04-11,5.0,0.0,0.0,0.0,14.43
2022-04-12,4.9,1.4,1.4,0.0,19.9
2022-04-13,5.9,0.0,0.0,0.0,4.5
2022-04-14,8.9,0.0,0.0,0.0,19.98
2022-04-15,11.5,0.0,0.0,0.0,22.16
2022-04-16,7.8,2.6,2.6,0.0,10.88
2022-04-17,2.5,1.2,1.1,0.07,11.96
2022-04-18,1.8,0.0,0.0,0.0,14.17
2022-04-19,4.0,0.0,0.0,0.0,22.05
2022-04-20,4.6,1.8,1.8,0.0,16.16
2022-04-21,5.1,17.0,17.0,0.0,3.73
2022-04-22,8.8,3.3,3.3,0.0,7.25
2022-04-23,10.5,4.3,4.3,0.0,11.01
2022-04-24,10.5,0.0,0.0,0.0,23.33
2022-04-25,13.2,16.4,16.4,0.0,15.45
2022-04-26,10.5,1.5,1.5,0.0,16.7
2022-04-27,10.0,0.0,0.0,0.0,17.02
2022-04-28,9.7,0.9,0.9,0.0,11.42
2022-04-29,9.8,0.3,0.3,0.0,17.61
2022-04-30,9.1,0.0,0.0,0.0,21.03
2022-05-01,9.7,0.1,0.1,0.0,19.7
2022-05-02,11.5,0.0,0.0,0.0,22.63
2022-05-03,12.5,0.3,0.3,0.0,23.58
2022-05-04,11.1,0.0,0.0,0.0,18.1
2022-05-05,8.5,0.0,0.0,0.0,27.02
2022-05-06,11.5,0.0,0.0,0.0,26.89
2022-05-07,13.6,0.0,0.0,0.0,24.91
2022-05-08,14.6,0.6,0.6,0.0,21.74
2022-05-09,13.2,0.0,0.0,0.0,24.44
2022-05-10,11.5,0.0,0.0,0.0,27.31
2022-05-11,13.4,0.0,0.0,0.0,26.51
2022-05-12,19.7,0.0,0.0,0.0,23.84
2022-05-13,16.6,0.6,0.6,0.0,15.25
2022-05-14,14.7,6.5,6.5,0.0,20.13
2022-05-15,13.8,0.0,0.0,0.0,18.8
2022-05-16,13.1,0.0,0.0,0.0,19.44
2022-05-17,13.8,0.0,0.0,0.0,23.43
2022-05-18,8.0,1.4,1.4,0.0,8.65
2022-05-19,13.0,0.0,0.0,0.0,26.97
2022-05-20,18.2,0.0,0.0,0.0,25.74
2022-05-21,19.3,0.5,0.5,0.0,18.69
2022-05-22,12.9,1.5,1.5,0.0,15.57
2022-05-23,11.7,4.7,4.7,0.0,14.58
2022-05-24,13.8,0.0,0.0,0.0,28.46
2022-05-25,17.1,0.0,0.0,0.0,22.74
2022-05-26,16.6,5.0,5.0,0.0,18.75
2022-05-27,17.7,0.2,0.2,0.0,17.75
2022-05-28,13.5,0.2,0.2,0.0,15.75
2022-05-29,14.5,0.4,0.4,0.0,19.59
2022-05-30,15.7,5.7,5.7,0.0,12.78
2022-05-31,16.0,4.0,4.0,0.0,17.19
2022-06-01,18.0,1.3,1.3,0.0,24.95
2022-06-02,20.2,8.7,8.7,0.0,24.49
2022-06-03,17.5,0.1,0.1,0.0,28.89
2022-06-04,19.0,0.0,0.0,0.0,24.58
2022-06-05,16.3,6.2,6.2,0.0,8.03
2022-06-06,18.0,0.0,0.0,0.0,26.69
2022-06-07,19.2,0.0,0.0,0.0,21.83
2022-06-08,21.1,0.0,0.0,0.0,24.68
2022-06-09,22.1,0.0,0.0,0.0,23.62
2022-06-10,22.2,0.0,0.0,0.0,27.26
2022-06-11,22.2,0.5,0.5,0.0,25.51
2022-06-12,21.8,0.2,0.2,0.0,24.97
2022-06-13,21.4,0.3,0.3,0.0,25.54
2022-06-14,17.3,0.0,0.0,0.0,25.41
2022-06-15,16.3,0.1,0.1,0.0,24.75
2022-06-16,16.8,0.0,0.0,0.0,19.75
2022-06-17,16.7,3.9,3.9,0.0,19.56
2022-06-18,17.2,0.5,0.5,0.0,23.67
2022-06-19,20.8,0.0,0.0,0.0,28.5
2022-06-20,23.3,0.0,0.0,0.0,29.41
2022-06-21,18.7,5.9,5.9,0.0,20.27
2022-06-22,13.1,16.5,16.5,0.0,7.59
2022-06-23,18.1,0.0,0.0,0.0,17.54
2022-06-24,20.2,0.0,0.0,0.0,21.44
2022-06-25,20.3,0.0,0.0,0.0,19.56
2022-06-26,20.4,0.7,0.7,0.0,19.14
2022-06-27,22.8,0.0,0.0,0.0,25.06
2022-06-28,24.5,0.0,0.0,0.0,28.54
2022-06-29,25.0,0.6,0.6,0.0,26.34
2022-06-30,23.6,0.8,0.8,0.0,24.03
2022-07-01,23.8,0.0,0.0,0.0,28.14
2022-07-02,23.7,0.0,0.0,0.0,28.36
2022-07-03,21.5,4.6,4.6,0.0,22.29
2022-07-04,23.4,0.3,0.3,0.0,26.66
2022-07-05,24.9,0.1,0.1,0.0,26.17
2022-07-06,23.9,0.0,0.0,0.0,22.7
2022-07-07,18.3,0.9,0.9,0.0,14.94
2022-07-08,19.3,0.9,0.9,0.0,22.94
2022-07-09,19.3,0.4,0.4,0.0,20.16
2022-07-10,18.2,0.6,0.6,0.0,24.11
2022-07-11,16.2,0.8,0.8,0.0,20.58
2022-07-12,15.7,0.4,0.4,0.0,22.82
2022-07-13,15.3,13.6,13.6,0.0,8.53
2022-07-14,20.1,0.1,0.1,0.0,23.85
2022-07-15,20.4,0.1,0.1,0.0,20.02
2022-07-16,17.8,3.3,3.3,0.0,21.43
2022-07-17,15.6,0.5,0.5,0.0,22.73
2022-07-18,16.7,0.0,0.0,0.0,24.58
2022-07-19,17.3,1.5,1.5,0.0,18.1
2022-07-20,21.0,0.5,0.5,0.0,23.48
2022-07-21,19.6,0.0,0.0,0.0,26.61
2022-07-22,21.3,0.1,0.1,0.0,26.39
2022-07-23,22.4,0.0,0.0,0.0,27.44
2022-07-24,21.8,1.8,1.8,0.0,15.79
2022-07-25,19.3,0.0,0.0,0.0,17.94
2022-07-26,20.3,0.0,0.0,0.0,27.15
2022-07-27,19.9,0.6,0.6,0.0,17.07
2022-07-28,20.9,0.3,0.3,0.0,23.54
2022-07-29,22.3,0.0,0.0,0.0,22.21
2022-07-30,23.3,0.0,0.0,0.0,23.98
2022-07-31,21.5,1.5,1.5,0.0,13.12
2022-08-01,21.1,0.9,0.9,0.0,15.77
2022-08-02,19.5,2.4,2.4,0.0,11.49
2022-08-03,19.9,2.5,2.5,0.0,13.55
2022-08-04,20.4,3.2,3.2,0.0,15.11
2022-08-05,21.4,1.2,1.2,0.0,18.44
2022-08-06,22.0,0.1,0.1,0.0,19.8
2022-08-07,21.6,3.6,3.6,0.0,20.47
2022-08-08,20.0,0.0,0.0,0.0,11.49
2022-08-09,17.9,18.6,18.6,0.0,6.17
2022-08-10,18.1,2.7,2.7,0.0,17.59
2022-08-11,18.0,10.0,10.0,0.0,14.59
2022-08-12,19.6,16.2,16.2,0.0,6.48
2022-08-13,20.4,10.9,10.9,0.0,11.82
2022-08-14,22.3,10.8,10.8,0.0,18.18
2022-08-15,22.2,5.1,5.1,0.0,15.08
2022-08-16,19.8,17.1,17.1,0.0,14.55
2022-08-17,19.3,6.2,6.2,0.0,11.27
2022-08-18,22.1,0.0,0.0,0.0,20.16
2022-08-19,21.8,0.0,0.0,0.0,21.51
2022-08-20,19.6,0.0,0.0,0.0,13.9
2022-08-21,20.1,3.0,3.0,0.0,12.48
2022-08-22,22.8,0.0,0.0,0.0,20.84
2022-08-23,23.2,0.0,0.0,0.0,21.47
2022-08-24,23.3,0.0,0.0,0.0,22.18
2022-08-25,22.2,0.0,0.0,0.0,22.37
2022-08-26,22.1,0.0,0.0,0.0,21.82
2022-08-27,21.9,0.0,0.0,0.0,19.47
2022-08-28,22.4,0.0,0.0,0.0,21.03
2022-08-29,22.8,0.2,0.2,0.0,20.1
2022-08-30,20.9,0.0,0.0,0.0,19.77
2022-08-31,18.5,0.0,0.0,0.0,17.28
2022-09-01,16.2,0.0,0.0,0.0,16.48
2022-09-02,15.1,7.0,7.0,0.0,15.28
2022-09-03,13.5,7.1,7.1,0.0,10.33
2022-09-04,14.1,0.0,0.0,0.0,16.41
2022-09-05,12.8,0.2,0.2,0.0,15.2
2022-09-06,10.3,0.0,0.0,0.0,12.72
2022-09-07,12.8,0.0,0.0,0.0,17.99
2022-09-08,15.0,0.0,0.0,0.0,19.4
2022-09-09,12.3,8.1,8.1,0.0,3.48
2022-09-10,15.7,12.2,12.2,0.0,6.51
2022-09-11,14.4,1.2,1.2,0.0,14.94
2022-09-12,10.4,6.9,6.9,0.0,2.55
2022-09-13,11.1,2.0,2.0,0.0,6.52
2022-09-14,14.2,2.5,2.5,0.0,9.39
2022-09-15,16.2,3.1,3.1,0.0,7.05
2022-09-16,16.0,2.2,2.2,0.0,12.75
2022-09-17,13.1,7.8,7.8,0.0,3.99
2022-09-18,11.3,16.8,16.8,0.0,6.78
2022-09-19,10.5,0.1,0.1,0.0,10.63
2022-09-20,8.4,27.8,27.8,0.0,2.42
2022-09-21,9.0,1.3,1.3,0.0,8.81
2022-09-22,9.3,0.7,0.7,0.0,11.2
2022-09-23,8.6,2.1,2.1,0.0,7.43
2022-09-24,8.3,0.6,0.6,0.0,12.29
2022-09-25,10.7,0.0,0.0,0.0,11.94
2022-09-26,13.8,0.4,0.4,0.0,12.88
2022-09-27,12.5,2.2,2.2,0.0,7.78
2022-09-28,11.6,1.5,1.5,0.0,8.77
2022-09-29,13.9,0.0,0.0,0.0,12.48
2022-09-30,15.2,0.1,0.1,0.0,11.98
2022-10-01,16.5,0.0,0.0,0.0,12.81
2022-10-02,12.2,2.7,2.7,0.0,5.53
2022-10-03,10.2,1.7,1.7,0.0,8.16
2022-10-04,9.6,3.1,3.1,0.0,6.88
2022-10-05,10.9,0.0,0.0,0.0,9.18
2022-10-06,13.4,0.0,0.0,0.0,13.67
2022-10-07,12.1,0.0,0.0,0.0,12.98
2022-10-08,10.3,0.0,0.0,0.0,13.88
2022-10-09,10.1,1.2,1.2,0.0,8.42
2022-10-10,7.9,0.0,0.0,0.0,12.96
2022-10-11,8.2,0.0,0.0,0.0,13.28
2022-10-12,9.7,0.0,0.0,0.0,10.71
2022-10-13,8.6,0.0,0.0,0.0,9.04
2022-10-14,8.0,0.0,0.0,0.0,8.96
2022-10-15,7.6,0.0,0.0,0.0,11.96
2022-10-16,6.2,0.0,0.0,0.0,12.25
2022-10-17,8.0,0.0,0.0,0.0,11.66
2022-10-18,11.1,0.0,0.0,0.0,11.43
2022-10-19,10.1,1.4,1.4,0.0,6.69
2022-10-20,4.6,0.1,0.1,0.0,4.89
2022-10-21,4.1,0.0,0.0,0.0,10.26
2022-10-22,8.1,1.0,1.0,0.0,7.84
2022-10-23,10.1,7.8,7.8,0.0,3.06
2022-10-24,11.0,0.8,0.8,0.0,5.98
2022-10-25,11.8,3.1,3.1,0.0,2.75
2022-10-26,11.2,0.5,0.5,0.0,5.63
2022-10-27,8.8,0.0,0.0,0.0,6.1
2022-10-28,9.1,0.0,0.0,0.0,8.09
2022-10-29,12.4,0.3,0.3,0.0,8.14
2022-10-30,12.1,0.1,0.1,0.0,7.37
2022-10-31,7.6,0.0,0.0,0.0,7.17
2022-11-01,6.2,0.0,0.0,0.0,8.51
2022-11-02,9.5,0.4,0.4,0.0,2.43
2022-11-03,8.8,0.4,0.4,0.0,5.28
2022-11-04,4.7,0.0,0.0,0.0,5.28
2022-11-05,8.5,0.3,0.3,0.0,1.71
2022-11-06,7.3,1.5,1.5,0.0,2.96
2022-11-07,7.7,0.2,0.2,0.0,2.65
2022-11-08,7.5,0.3,0.3,0.0,5.89
2022-11-09,6.8,0.0,0.0,0.0,7.58
2022-11-10,7.1,1.7,1.7,0.0,3.29
2022-11-11,6.8,1.6,1.6,0.0,3.29
2022-11-12,8.1,0.0,0.0,0.0,6.22
2022-11-13,8.3,0.5,0.5,0.0,2.2
2022-11-14,5.7,0.0,0.0,0.0,4.46
2022-11-15,4.8,0.0,0.0,0.0,3.69
2022-11-16,4.9,4.1,4.1,0.0,1.06
2022-11-17,0.3,6.5,2.0,3.22,1.39
2022-11-18,-1.2,5.5,3.0,1.75,2.0
2022-11-19,-0.9,6.6,4.2,1.75,2.99
2022-11-20,-1.6,3.8,0.1,2.59,0.73
2022-11-21,-0.9,14.1,1.1,9.1,0.69
2022-11-22,-0.9,0.0,0.0,0.0,5.19
